age,sleep_hours,sleep_quality_score,sleep_quality_category,daily_screen_time_hours,phone_usage_before_sleep_minutes,phone_usage_before_sleep_category,poor_quality_and_short_sleep,high_phone_usage_low_sleep,occupation,gender,stress_category
19,4.77,5.81,moderate,9.73,11,low,0,0,Researcher,Male,high
27,4.74,5.93,moderate,7.61,109,high,0,1,Doctor,Female,high
42,8.63,8.51,good,3.34,63,high,0,0,Manager,Male,low
37,5.51,7.39,moderate,6.24,56,medium,0,0,Doctor,Male,medium
36,6.36,4.81,poor,9.1,95,high,0,0,Manager,Male,high
40,5.52,5.98,moderate,9.38,1,low,0,0,Researcher,Male,high
41,7.75,6.7,moderate,7.58,16,low,0,0,Doctor,Female,high
28,5.06,6.05,moderate,7.55,51,medium,0,0,Software Engineer,Female,high
51,6.47,7.11,moderate,3.5,75,high,0,0,Manager,Male,medium
45,8.25,4.2,poor,9.91,70,high,0,0,Freelancer,Male,high
22,8.71,7.33,moderate,3.19,78,high,0,0,Student,Male,medium
22,5.76,10.0,good,1.8,1,low,0,0,Doctor,Female,low
38,4.57,4.74,poor,9.8,26,low,1,0,Researcher,Male,high
29,8.05,8.52,good,2.38,25,low,0,0,Designer,Male,low
21,4.55,7.87,good,5.69,24,low,0,0,Student,Other,medium
59,7.9,7.59,good,5.21,11,low,0,0,Designer,Male,medium
37,7.44,6.05,moderate,8.63,16,low,0,0,Researcher,Other,high
55,6.89,6.78,moderate,4.57,64,high,0,0,Doctor,Male,medium
42,8.7,5.75,moderate,5.52,94,high,0,0,Researcher,Male,high
31,5.61,9.6,good,1.39,39,medium,0,0,Software Engineer,Female,low
28,4.47,6.8,moderate,2.87,4,low,0,0,Freelancer,Male,medium
49,8.91,4.46,poor,8.5,91,high,0,0,Freelancer,Male,high
28,6.21,5.14,moderate,5.31,27,low,0,0,Student,Male,high
35,6.17,5.59,moderate,3.08,71,high,0,0,Student,Other,medium
44,4.45,3.66,poor,4.32,117,high,1,1,Doctor,Male,high
35,7.72,7.9,good,3.57,51,medium,0,0,Freelancer,Female,medium
40,7.6,5.54,moderate,6.01,13,low,0,0,Freelancer,Female,high
28,4.73,8.53,good,1.46,5,low,0,0,Manager,Female,low
38,5.17,9.05,good,3.02,17,low,0,0,Doctor,Female,low
22,4.08,6.95,moderate,4.19,36,medium,0,0,Doctor,Male,medium
40,8.45,3.56,poor,9.35,73,high,0,0,Freelancer,Male,high
58,5.22,6.81,moderate,6.61,63,high,0,1,Teacher,Male,high
42,8.64,5.82,moderate,5.54,110,high,0,0,Software Engineer,Male,high
58,6.86,6.59,moderate,2.72,98,high,0,0,Manager,Male,medium
27,6.13,6.75,moderate,6.02,34,medium,0,0,Researcher,Male,high
39,4.04,3.88,poor,9.36,16,low,1,0,Software Engineer,Female,high
36,4.46,4.5,poor,6.1,109,high,1,1,Freelancer,Female,high
18,4.79,8.74,good,2.48,90,high,0,1,Doctor,Male,low
24,4.53,2.23,poor,9.97,87,high,1,1,Teacher,Male,high
21,5.28,6.41,moderate,5.49,9,low,0,0,Researcher,Male,high
18,4.77,6.83,moderate,3.88,50,medium,0,0,Researcher,Male,medium
32,7.32,4.75,poor,5.53,111,high,0,0,Freelancer,Male,high
57,5.49,7.33,moderate,3.37,80,high,0,1,Doctor,Female,low
29,7.59,8.66,good,1.27,51,medium,0,0,Doctor,Male,low
39,4.68,4.23,poor,9.01,108,high,1,1,Software Engineer,Male,high
39,5.05,7.17,moderate,4.86,63,high,0,1,Freelancer,Male,high
34,7.94,6.11,moderate,7.78,32,medium,0,0,Teacher,Other,high
46,7.17,4.9,poor,9.74,96,high,0,0,Software Engineer,Female,high
31,4.48,7.36,moderate,6.69,16,low,0,0,Doctor,Female,medium
37,8.8,4.81,poor,7.22,81,high,0,0,Designer,Male,high
50,7.81,5.89,moderate,9.49,48,medium,0,0,Student,Male,high
32,6.76,4.79,poor,5.65,107,high,0,0,Freelancer,Male,high
29,5.71,5.93,moderate,3.88,101,high,0,1,Manager,Male,medium
57,4.47,5.34,moderate,9.29,6,low,0,0,Doctor,Female,high
37,5.79,8.15,good,1.62,112,high,0,1,Manager,Male,low
47,5.62,7.34,moderate,2.93,89,high,0,1,Researcher,Male,medium
55,4.39,5.96,moderate,4.07,111,high,0,1,Teacher,Female,medium
20,7.92,4.77,poor,8.04,64,high,0,0,Freelancer,Male,high
45,6.08,5.56,moderate,9.14,61,high,0,0,Designer,Female,high
43,8.45,6.17,moderate,5.07,74,high,0,0,Manager,Male,medium
47,4.79,8.78,good,3.58,9,low,0,0,Freelancer,Male,low
30,5.59,5.17,moderate,4.18,30,medium,0,0,Manager,Male,high
30,5.4,4.29,poor,6.91,24,low,1,0,Teacher,Female,high
19,8.33,9.14,good,2.42,56,medium,0,0,Doctor,Male,low
54,6.54,3.57,poor,5.93,64,high,0,0,Doctor,Male,high
55,4.71,4.32,poor,6.3,42,medium,1,0,Student,Male,high
19,5.79,4.33,poor,7.37,119,high,1,1,Teacher,Female,high
53,8.72,7.63,good,6.44,2,low,0,0,Designer,Female,high
43,6.76,5.98,moderate,1.87,54,medium,0,0,Student,Male,medium
28,4.18,5.58,moderate,7.2,47,medium,0,0,Freelancer,Male,high
25,4.29,9.1,good,1.2,64,high,0,1,Teacher,Female,low
57,5.18,6.04,moderate,4.51,70,high,0,1,Doctor,Female,high
39,7.11,5.57,moderate,4.75,106,high,0,0,Student,Female,medium
37,5.23,7.9,good,2.05,112,high,0,1,Doctor,Male,low
25,8.25,7.74,good,1.09,114,high,0,0,Software Engineer,Male,low
46,7.15,8.09,good,1.64,59,medium,0,0,Software Engineer,Female,low
57,5.5,6.46,moderate,5.02,13,low,0,0,Student,Female,high
43,5.97,6.28,moderate,3.16,86,high,0,1,Student,Female,low
47,5.88,7.63,good,1.62,111,high,0,1,Teacher,Male,low
34,5.57,6.7,moderate,3.31,80,high,0,1,Freelancer,Female,medium
37,7.15,5.95,moderate,5.76,13,low,0,0,Designer,Female,medium
33,5.01,4.85,poor,7.68,8,low,1,0,Designer,Female,high
24,5.46,4.01,poor,4.71,84,high,1,1,Software Engineer,Male,high
33,4.43,5.3,moderate,6.52,44,medium,0,0,Researcher,Female,high
44,5.88,6.78,moderate,6.37,1,low,0,0,Software Engineer,Female,high
40,4.32,4.78,poor,9.07,115,high,1,1,Software Engineer,Female,high
41,4.09,9.04,good,2.61,31,medium,0,0,Doctor,Female,low
26,7.23,6.86,moderate,5.29,7,low,0,0,Designer,Other,high
52,4.81,5.58,moderate,6.69,35,medium,0,0,Student,Other,high
37,4.18,5.06,moderate,5.68,89,high,0,1,Software Engineer,Male,high
54,4.34,5.25,moderate,5.05,36,medium,0,0,Manager,Female,high
59,5.0,3.58,poor,9.76,14,low,1,0,Researcher,Female,high
34,7.6,4.27,poor,9.48,33,medium,0,0,Teacher,Male,high
48,4.06,6.22,moderate,6.5,20,low,0,0,Freelancer,Male,medium
25,7.63,5.68,moderate,4.96,86,high,0,0,Student,Male,high
32,6.99,4.81,poor,7.8,8,low,0,0,Freelancer,Female,high
48,6.57,6.03,moderate,5.62,39,medium,0,0,Student,Male,high
47,8.55,3.63,poor,9.96,25,low,0,0,Student,Female,high
37,8.15,5.87,moderate,7.17,106,high,0,0,Designer,Female,high
56,6.09,9.6,good,1.61,21,low,0,0,Researcher,Female,low
29,4.03,7.3,moderate,4.62,12,low,0,0,Software Engineer,Male,medium
34,7.55,6.98,moderate,7.57,24,low,0,0,Teacher,Male,high
59,4.24,4.94,poor,8.58,70,high,1,1,Researcher,Male,high
47,5.39,4.11,poor,8.32,114,high,1,1,Freelancer,Male,high
46,6.47,3.67,poor,9.8,90,high,0,0,Doctor,Female,high
36,4.5,5.51,moderate,5.4,14,low,0,0,Teacher,Female,medium
28,7.4,8.06,good,2.26,75,high,0,0,Teacher,Male,medium
51,5.61,6.75,moderate,6.87,44,medium,0,0,Manager,Female,high
24,5.81,8.14,good,1.64,96,high,0,1,Teacher,Male,medium
51,7.24,4.88,poor,9.76,20,low,0,0,Doctor,Male,high
37,5.99,4.99,poor,7.83,88,high,1,1,Teacher,Female,high
55,5.12,4.99,poor,9.84,39,medium,1,0,Manager,Male,high
41,4.88,7.89,good,4.4,46,medium,0,0,Teacher,Female,medium
27,7.62,8.5,good,1.14,85,high,0,0,Researcher,Female,low
49,7.75,7.54,good,5.69,60,medium,0,0,Freelancer,Female,medium
32,4.98,8.24,good,2.09,13,low,0,0,Software Engineer,Male,low
54,5.6,5.0,moderate,7.12,71,high,0,1,Manager,Male,high
37,8.78,6.61,moderate,5.48,87,high,0,0,Software Engineer,Male,medium
20,8.92,5.55,moderate,7.78,66,high,0,0,Software Engineer,Other,high
54,6.93,7.34,moderate,3.62,75,high,0,0,Student,Male,low
57,7.78,6.17,moderate,8.46,46,medium,0,0,Manager,Male,high
25,7.74,3.79,poor,6.86,85,high,0,0,Teacher,Female,high
57,5.98,5.23,moderate,9.89,15,low,0,0,Freelancer,Female,high
40,4.24,7.0,moderate,2.61,70,high,0,1,Freelancer,Female,medium
57,7.7,9.69,good,1.46,17,low,0,0,Freelancer,Other,low
28,4.68,4.4,poor,8.66,44,medium,1,0,Designer,Male,high
25,5.45,8.54,good,4.05,22,low,0,0,Designer,Male,low
46,5.58,8.34,good,4.88,25,low,0,0,Designer,Male,medium
47,5.75,2.97,poor,9.33,101,high,1,1,Freelancer,Male,high
27,6.33,5.24,moderate,4.97,65,high,0,0,Doctor,Female,high
56,6.51,8.51,good,3.68,1,low,0,0,Researcher,Male,medium
45,6.42,10.0,good,1.54,21,low,0,0,Freelancer,Female,low
53,4.81,7.11,moderate,4.99,114,high,0,1,Software Engineer,Male,low
30,7.24,7.66,good,6.89,37,medium,0,0,Software Engineer,Male,high
49,7.95,6.66,moderate,3.42,41,medium,0,0,Freelancer,Female,medium
53,6.31,5.49,moderate,7.46,27,low,0,0,Software Engineer,Male,high
54,8.19,5.6,moderate,5.3,62,high,0,0,Manager,Female,high
43,6.22,5.22,moderate,8.72,16,low,0,0,Doctor,Other,high
39,6.84,7.07,moderate,2.46,114,high,0,0,Teacher,Female,medium
21,4.35,5.14,moderate,7.81,111,high,0,1,Student,Male,high
48,4.73,4.55,poor,9.39,81,high,1,1,Researcher,Female,high
35,7.84,6.43,moderate,7.67,58,medium,0,0,Freelancer,Male,high
55,5.25,5.41,moderate,4.65,114,high,0,1,Freelancer,Female,high
41,4.47,9.89,good,3.07,1,low,0,0,Researcher,Male,medium
40,6.84,7.38,moderate,1.89,98,high,0,0,Manager,Male,medium
39,4.47,5.68,moderate,6.78,78,high,0,1,Software Engineer,Other,high
19,7.42,9.11,good,2.29,78,high,0,0,Researcher,Male,low
48,7.45,2.07,poor,8.54,107,high,0,0,Teacher,Female,high
28,6.27,3.32,poor,9.65,115,high,0,0,Designer,Male,high
45,7.43,5.34,moderate,2.22,108,high,0,0,Freelancer,Female,medium
49,8.0,4.41,poor,4.38,118,high,0,0,Student,Other,high
22,4.99,3.72,poor,9.44,97,high,1,1,Designer,Male,high
55,7.25,5.61,moderate,5.24,49,medium,0,0,Freelancer,Female,high
27,7.46,7.3,moderate,5.82,14,low,0,0,Teacher,Female,medium
57,4.97,5.93,moderate,7.73,17,low,0,0,Teacher,Female,high
41,7.63,6.57,moderate,2.89,76,high,0,0,Designer,Male,medium
52,7.6,2.92,poor,9.81,37,medium,0,0,Manager,Female,high
40,4.79,7.02,moderate,8.03,7,low,0,0,Student,Male,high
34,5.59,7.63,good,2.45,79,high,0,1,Designer,Male,medium
18,8.71,7.83,good,2.0,19,low,0,0,Designer,Male,low
48,4.36,3.54,poor,9.41,59,medium,1,0,Researcher,Female,high
48,5.14,4.92,poor,7.17,25,low,1,0,Manager,Female,high
59,6.89,8.85,good,1.35,34,medium,0,0,Designer,Male,low
59,8.84,8.31,good,2.28,80,high,0,0,Student,Female,medium
51,5.29,9.3,good,1.43,25,low,0,0,Doctor,Female,low
26,8.08,6.05,moderate,9.77,17,low,0,0,Student,Male,high
39,5.84,6.84,moderate,5.48,43,medium,0,0,Manager,Female,high
30,5.76,8.82,good,5.16,6,low,0,0,Designer,Male,medium
42,8.98,3.36,poor,9.6,107,high,0,0,Software Engineer,Male,high
35,8.09,4.79,poor,5.54,34,medium,0,0,Software Engineer,Male,high
29,5.24,5.69,moderate,5.66,11,low,0,0,Teacher,Female,high
57,4.93,2.88,poor,9.86,110,high,1,1,Researcher,Other,high
34,4.42,6.81,moderate,2.0,112,high,0,1,Doctor,Male,medium
32,6.41,3.64,poor,9.87,43,medium,0,0,Researcher,Male,high
59,5.67,8.61,good,2.49,40,medium,0,0,Freelancer,Female,medium
32,5.9,7.59,good,5.26,53,medium,0,0,Freelancer,Female,medium
32,6.16,5.72,moderate,4.04,0,low,0,0,Manager,Female,high
56,8.96,5.54,moderate,9.6,24,low,0,0,Researcher,Female,high
30,4.01,5.48,moderate,5.37,79,high,0,1,Teacher,Female,medium
34,6.13,7.45,moderate,1.21,14,low,0,0,Freelancer,Female,low
49,4.32,5.95,moderate,3.0,74,high,0,1,Teacher,Female,medium
26,7.37,5.37,moderate,4.88,100,high,0,0,Software Engineer,Male,high
57,4.25,4.15,poor,7.09,102,high,1,1,Student,Female,high
37,7.83,5.98,moderate,6.06,2,low,0,0,Teacher,Male,high
43,8.34,3.62,poor,8.65,44,medium,0,0,Teacher,Male,high
44,8.85,5.67,moderate,8.46,119,high,0,0,Freelancer,Male,high
38,4.6,6.17,moderate,6.31,44,medium,0,0,Researcher,Female,high
35,8.89,6.68,moderate,6.14,50,medium,0,0,Doctor,Female,high
30,6.06,8.55,good,3.5,41,medium,0,0,Freelancer,Female,medium
33,7.16,4.02,poor,9.62,38,medium,0,0,Software Engineer,Male,high
26,4.0,8.6,good,1.69,19,low,0,0,Student,Female,low
29,5.85,5.94,moderate,4.57,116,high,0,1,Doctor,Male,high
55,5.76,3.99,poor,6.95,86,high,1,1,Student,Female,high
36,6.52,2.87,poor,9.51,78,high,0,0,Freelancer,Male,high
24,4.66,9.06,good,5.51,17,low,0,0,Researcher,Female,low
52,7.45,6.1,moderate,9.06,115,high,0,0,Student,Female,high
35,6.98,6.84,moderate,1.94,38,medium,0,0,Teacher,Female,medium
33,5.06,6.02,moderate,5.78,98,high,0,1,Doctor,Female,high
56,8.92,8.14,good,3.84,28,low,0,0,Teacher,Female,medium
21,4.03,5.85,moderate,8.16,19,low,0,0,Researcher,Male,high
42,5.68,5.93,moderate,5.0,41,medium,0,0,Designer,Female,medium
49,5.31,5.06,moderate,5.28,78,high,0,1,Student,Male,high
57,6.8,8.9,good,1.58,95,high,0,0,Doctor,Male,low
30,8.44,9.14,good,4.94,11,low,0,0,Software Engineer,Male,low
34,7.29,7.23,moderate,1.73,111,high,0,0,Teacher,Female,medium
54,4.24,5.84,moderate,3.7,55,medium,0,0,Designer,Male,medium
23,8.32,6.81,moderate,2.14,114,high,0,0,Manager,Male,medium
36,5.33,7.32,moderate,4.01,11,low,0,0,Researcher,Other,medium
30,4.55,6.2,moderate,3.05,88,high,0,1,Designer,Female,medium
43,6.16,7.09,moderate,3.57,52,medium,0,0,Designer,Male,medium
31,8.49,8.04,good,2.34,97,high,0,0,Teacher,Female,low
48,4.17,8.26,good,4.96,7,low,0,0,Software Engineer,Male,medium
21,7.13,6.54,moderate,5.48,57,medium,0,0,Freelancer,Female,high
56,5.66,5.73,moderate,8.53,23,low,0,0,Doctor,Female,high
25,7.11,5.51,moderate,5.85,108,high,0,0,Student,Female,high
42,5.33,6.82,moderate,3.06,60,medium,0,0,Software Engineer,Female,medium
30,8.84,7.47,moderate,7.62,0,low,0,0,Teacher,Male,high
49,4.57,5.34,moderate,3.68,88,high,0,1,Manager,Male,medium
55,4.79,4.88,poor,7.81,97,high,1,1,Doctor,Female,high
55,4.23,6.82,moderate,4.48,77,high,0,1,Student,Male,high
45,7.97,7.51,good,5.62,99,high,0,0,Manager,Other,medium
47,4.47,4.87,poor,5.53,69,high,1,1,Doctor,Male,high
20,5.38,4.24,poor,9.6,44,medium,1,0,Researcher,Male,high
45,5.03,7.76,good,2.38,8,low,0,0,Student,Female,low
20,5.77,4.74,poor,9.45,111,high,1,1,Freelancer,Male,high
51,7.83,6.18,moderate,6.06,0,low,0,0,Student,Male,high
33,8.75,3.37,poor,9.94,72,high,0,0,Designer,Male,high
39,8.39,8.01,good,6.16,23,low,0,0,Manager,Other,medium
49,8.21,4.53,poor,6.91,59,medium,0,0,Manager,Male,high
55,6.09,4.0,poor,7.75,102,high,0,0,Teacher,Male,high
25,8.01,5.47,moderate,8.4,81,high,0,0,Researcher,Male,high
25,7.89,8.12,good,5.3,47,medium,0,0,Software Engineer,Male,medium
23,5.24,5.17,moderate,7.11,38,medium,0,0,Freelancer,Male,high
31,5.31,7.61,good,6.53,17,low,0,0,Designer,Female,high
49,6.49,6.07,moderate,4.66,104,high,0,0,Researcher,Other,high
52,8.82,3.98,poor,8.39,91,high,0,0,Designer,Male,high
27,4.54,8.73,good,2.73,51,medium,0,0,Doctor,Female,low
20,8.94,8.25,good,2.5,1,low,0,0,Manager,Other,low
29,4.79,3.12,poor,7.63,100,high,1,1,Student,Male,high
48,6.43,2.88,poor,6.74,104,high,0,0,Student,Male,high
46,5.52,7.78,good,3.86,35,medium,0,0,Researcher,Female,medium
22,6.1,6.15,moderate,6.72,47,medium,0,0,Freelancer,Female,medium
42,8.79,4.29,poor,7.94,116,high,0,0,Doctor,Male,high
58,7.16,6.17,moderate,2.95,87,high,0,0,Manager,Male,high
48,5.49,7.13,moderate,6.23,34,medium,0,0,Teacher,Male,medium
38,7.14,5.36,moderate,8.42,69,high,0,0,Student,Male,high
37,6.26,7.41,moderate,4.7,80,high,0,0,Designer,Female,medium
56,8.72,5.22,moderate,6.15,93,high,0,0,Designer,Female,high
39,5.76,7.6,good,1.71,114,high,0,1,Manager,Female,medium
21,6.92,4.56,poor,8.47,71,high,0,0,Student,Male,high
30,8.25,4.03,poor,8.17,41,medium,0,0,Student,Male,high
59,8.79,6.52,moderate,5.11,73,high,0,0,Teacher,Male,high
37,8.0,7.38,moderate,2.07,79,high,0,0,Manager,Female,low
30,8.68,5.2,moderate,6.94,37,medium,0,0,Student,Female,high
34,6.32,8.27,good,6.16,25,low,0,0,Teacher,Male,medium
53,7.82,3.17,poor,9.28,30,medium,0,0,Designer,Male,high
50,4.47,7.35,moderate,3.52,51,medium,0,0,Teacher,Female,medium
18,6.97,8.27,good,1.29,59,medium,0,0,Student,Female,low
32,4.07,8.53,good,3.29,7,low,0,0,Software Engineer,Male,medium
30,5.3,5.99,moderate,4.85,60,medium,0,0,Researcher,Male,medium
34,7.33,5.95,moderate,2.4,34,medium,0,0,Manager,Male,medium
41,4.86,3.92,poor,9.82,33,medium,1,0,Freelancer,Female,high
25,5.0,7.77,good,3.0,9,low,0,0,Student,Female,medium
44,4.31,7.17,moderate,7.1,39,medium,0,0,Software Engineer,Female,high
40,7.74,6.18,moderate,5.09,107,high,0,0,Designer,Female,high
25,6.24,6.56,moderate,6.0,51,medium,0,0,Manager,Other,high
25,8.44,6.68,moderate,9.39,11,low,0,0,Freelancer,Male,high
43,5.81,6.28,moderate,5.78,104,high,0,1,Doctor,Male,high
30,6.18,9.67,good,3.75,26,low,0,0,Manager,Male,low
56,6.47,7.92,good,2.99,18,low,0,0,Designer,Male,low
54,8.3,5.5,moderate,9.03,56,medium,0,0,Designer,Female,high
45,5.46,3.4,poor,9.88,89,high,1,1,Designer,Female,high
42,4.26,6.46,moderate,3.27,53,medium,0,0,Teacher,Female,medium
33,7.14,5.36,moderate,7.5,14,low,0,0,Freelancer,Male,high
19,8.13,5.79,moderate,5.55,94,high,0,0,Researcher,Male,medium
35,6.78,5.43,moderate,7.29,109,high,0,0,Designer,Male,high
34,5.6,5.85,moderate,9.68,36,medium,0,0,Doctor,Female,high
47,7.15,6.03,moderate,3.48,60,medium,0,0,Student,Male,medium
56,8.96,5.71,moderate,7.66,17,low,0,0,Software Engineer,Male,high
30,6.87,5.59,moderate,4.94,92,high,0,0,Manager,Male,high
49,5.58,8.29,good,6.87,43,medium,0,0,Manager,Other,medium
46,5.22,6.03,moderate,4.66,90,high,0,1,Designer,Female,high
47,8.99,4.0,poor,7.38,101,high,0,0,Software Engineer,Female,high
35,8.25,6.46,moderate,4.04,83,high,0,0,Designer,Female,high
30,5.4,7.62,good,5.4,20,low,0,0,Researcher,Female,medium
38,5.31,7.49,moderate,7.38,28,low,0,0,Teacher,Male,high
47,8.02,5.52,moderate,1.38,106,high,0,0,Software Engineer,Male,medium
38,8.96,7.36,moderate,3.95,14,low,0,0,Designer,Female,medium
34,6.33,5.42,moderate,5.92,85,high,0,0,Designer,Female,high
57,5.14,7.61,good,1.67,86,high,0,1,Doctor,Male,low
36,5.15,7.74,good,7.33,67,high,0,1,Doctor,Male,high
32,7.99,4.14,poor,8.32,87,high,0,0,Freelancer,Female,high
26,7.03,9.69,good,2.47,63,high,0,0,Doctor,Male,low
27,7.17,5.35,moderate,7.6,13,low,0,0,Freelancer,Female,high
48,4.97,4.6,poor,6.82,36,medium,1,0,Teacher,Male,high
40,4.65,6.31,moderate,4.7,118,high,0,1,Researcher,Male,high
47,4.05,7.68,good,2.48,53,medium,0,0,Freelancer,Male,medium
50,8.58,2.85,poor,9.59,58,medium,0,0,Software Engineer,Female,high
26,5.77,7.3,moderate,5.18,58,medium,0,0,Teacher,Female,medium
18,7.79,8.53,good,2.65,84,high,0,0,Student,Male,low
52,8.42,5.78,moderate,7.46,54,medium,0,0,Designer,Female,high
28,6.99,6.39,moderate,6.47,42,medium,0,0,Designer,Male,high
51,6.12,5.22,moderate,8.35,51,medium,0,0,Researcher,Male,high
33,4.19,5.07,moderate,9.96,38,medium,0,0,Designer,Female,high
26,5.69,9.03,good,1.4,76,high,0,1,Doctor,Male,low
49,5.61,4.71,poor,7.65,18,low,1,0,Designer,Female,high
32,6.83,3.71,poor,9.9,55,medium,0,0,Freelancer,Female,high
29,7.82,5.68,moderate,5.84,89,high,0,0,Doctor,Female,high
50,7.56,5.59,moderate,7.44,35,medium,0,0,Student,Female,high
31,8.35,7.03,moderate,4.97,51,medium,0,0,Teacher,Female,medium
25,4.23,7.43,moderate,4.21,43,medium,0,0,Researcher,Male,medium
25,7.03,5.81,moderate,7.27,45,medium,0,0,Teacher,Male,high
44,4.95,2.84,poor,9.89,96,high,1,1,Freelancer,Male,high
29,8.86,7.8,good,1.82,39,medium,0,0,Teacher,Female,low
18,6.05,7.89,good,4.8,79,high,0,0,Doctor,Male,medium
57,7.12,4.04,poor,9.47,52,medium,0,0,Researcher,Male,high
59,5.76,10.0,good,2.02,56,medium,0,0,Manager,Female,low
28,5.1,4.54,poor,6.86,18,low,1,0,Manager,Female,high
56,7.44,5.36,moderate,4.87,100,high,0,0,Software Engineer,Other,medium
48,8.7,7.04,moderate,4.39,77,high,0,0,Manager,Female,medium
34,4.3,8.28,good,2.88,43,medium,0,0,Researcher,Male,low
50,8.13,5.93,moderate,2.59,107,high,0,0,Software Engineer,Female,medium
49,5.71,8.14,good,5.65,93,high,0,1,Student,Male,medium
46,4.6,5.6,moderate,4.4,94,high,0,1,Software Engineer,Male,high
38,7.57,6.17,moderate,5.42,19,low,0,0,Student,Female,medium
38,4.41,7.82,good,2.76,43,medium,0,0,Designer,Female,medium
57,7.64,6.08,moderate,4.15,42,medium,0,0,Freelancer,Female,medium
40,6.18,2.37,poor,9.97,110,high,0,0,Teacher,Other,high
23,4.82,7.06,moderate,4.31,6,low,0,0,Freelancer,Female,medium
39,4.79,5.51,moderate,4.71,41,medium,0,0,Manager,Male,high
55,7.74,8.64,good,1.18,61,high,0,0,Doctor,Female,low
54,8.14,4.99,poor,4.43,100,high,0,0,Student,Female,high
25,7.43,4.53,poor,7.87,110,high,0,0,Researcher,Other,high
58,7.6,6.13,moderate,5.64,1,low,0,0,Researcher,Male,high
52,8.24,6.21,moderate,6.91,85,high,0,0,Manager,Male,high
28,6.14,6.45,moderate,6.01,76,high,0,0,Doctor,Female,high
41,4.84,8.91,good,1.95,45,medium,0,0,Doctor,Male,low
38,5.89,6.01,moderate,3.99,115,high,0,1,Teacher,Female,medium
19,8.9,7.14,moderate,7.25,37,medium,0,0,Freelancer,Male,medium
57,6.24,5.81,moderate,5.93,94,high,0,0,Designer,Male,high
36,8.62,5.97,moderate,7.07,0,low,0,0,Designer,Female,high
56,7.51,5.96,moderate,4.24,46,medium,0,0,Freelancer,Male,medium
45,7.69,7.35,moderate,2.74,106,high,0,0,Software Engineer,Female,low
34,4.95,4.64,poor,8.47,12,low,1,0,Manager,Male,high
23,5.84,7.33,moderate,4.39,59,medium,0,0,Designer,Male,medium
36,7.66,5.14,moderate,6.9,80,high,0,0,Teacher,Male,high
55,7.28,6.74,moderate,4.43,63,high,0,0,Manager,Female,high
45,8.31,5.05,moderate,9.35,67,high,0,0,Doctor,Male,high
19,5.05,5.16,moderate,9.93,54,medium,0,0,Student,Female,high
55,7.74,4.48,poor,6.84,106,high,0,0,Student,Female,high
54,4.2,6.4,moderate,6.42,30,medium,0,0,Researcher,Female,high
21,5.5,4.9,poor,8.57,118,high,1,1,Researcher,Female,high
39,7.15,7.16,moderate,5.65,96,high,0,0,Designer,Male,medium
43,8.9,6.0,moderate,8.83,13,low,0,0,Researcher,Male,high
53,8.95,8.42,good,4.72,84,high,0,0,Software Engineer,Female,medium
30,6.2,6.79,moderate,1.29,85,high,0,0,Student,Male,low
49,7.82,4.53,poor,9.34,4,low,0,0,Software Engineer,Female,high
34,7.0,2.07,poor,7.49,118,high,0,0,Student,Female,high
58,7.55,5.48,moderate,5.6,53,medium,0,0,Software Engineer,Male,high
53,7.66,3.26,poor,9.5,52,medium,0,0,Freelancer,Female,high
36,6.74,5.83,moderate,8.98,36,medium,0,0,Software Engineer,Female,high
52,8.07,7.55,good,1.98,95,high,0,0,Doctor,Male,low
57,6.92,7.67,good,6.62,56,medium,0,0,Teacher,Female,medium
45,4.5,7.54,good,5.84,2,low,0,0,Student,Male,medium
18,8.95,2.62,poor,7.99,104,high,0,0,Manager,Female,high
59,5.52,5.5,moderate,3.71,76,high,0,1,Designer,Female,high
35,8.82,9.04,good,1.07,10,low,0,0,Teacher,Female,low
57,5.46,6.41,moderate,2.67,113,high,0,1,Doctor,Female,low
50,8.27,8.14,good,2.9,41,medium,0,0,Doctor,Female,medium
29,7.45,5.89,moderate,3.62,54,medium,0,0,Doctor,Female,medium
25,5.78,6.88,moderate,4.33,37,medium,0,0,Designer,Female,high
41,8.69,7.05,moderate,7.36,23,low,0,0,Researcher,Female,high
33,6.92,9.18,good,1.67,8,low,0,0,Researcher,Female,low
21,8.15,7.19,moderate,5.38,12,low,0,0,Student,Female,medium
55,7.98,6.82,moderate,5.49,85,high,0,0,Student,Other,high
44,4.23,5.83,moderate,6.54,17,low,0,0,Freelancer,Female,high
26,5.34,6.58,moderate,3.79,9,low,0,0,Researcher,Female,medium
33,6.36,5.37,moderate,3.34,110,high,0,0,Freelancer,Male,high
29,8.67,8.14,good,5.35,11,low,0,0,Software Engineer,Female,medium
48,4.31,4.14,poor,6.94,115,high,1,1,Software Engineer,Female,high
41,4.93,7.01,moderate,1.4,93,high,0,1,Manager,Female,low
31,7.12,7.05,moderate,3.64,46,medium,0,0,Software Engineer,Male,low
